zip,cust_id,place_name,county,city,state,region
98672,109810.0,White Salmon,Klickitat,White Salmon,WA,West
17358,109811.0,Rossville,York,Rossville,PA,Northeast
44659,109812.0,Mount Eaton,Wayne,Mount Eaton,OH,Midwest
96151,109813.0,South Lake Tahoe,El Dorado,South Lake Tahoe,CA,West
53019,109814.0,Eden,Fond du Lac,Eden,WI,Midwest
12823,109815.0,Cossayuna,Washington,Cossayuna,NY,Northeast
12156,2580.0,Schodack Landing,Rensselaer,Schodack Landing,NY,Northeast
12529,109816.0,Hillsdale,Columbia,Hillsdale,NY,Northeast
32328,109817.0,Eastpoint,Franklin,Eastpoint,FL,South
91107,109818.0,Pasadena,Los Angeles,Pasadena,CA,West
56231,109819.0,Danvers,Swift,Danvers,MN,Midwest
22443,109820.0,Colonial Beach,Westmoreland,Colonial Beach,VA,South
51346,109821.0,Hartley,O'Brien,Hartley,IA,Midwest
21788,109822.0,Thurmont,Frederick,Thurmont,MD,South
4751,109823.0,Limestone,Aroostook,Limestone,ME,Northeast
52130,109824.0,Alpha,Alpha,Alpha,IA,Midwest
62939,109825.0,Goreville,Johnson,Goreville,IL,Midwest
78357,109826.0,Freer,Duval,Freer,TX,South
17705,109827.0,Williamsport,Lycoming,Williamsport,PA,Northeast
11530,109828.0,Garden City,Nassau,Garden City,NY,Northeast
2045,109829.0,Hull,Plymouth,Hull,MA,Northeast
36110,109830.0,Montgomery,Montgomery,Montgomery,AL,South
87745,109831.0,Sapello,San Miguel,Sapello,NM,West
13671,109832.0,Oxbow,Jefferson,Oxbow,NY,Northeast
18031,109833.0,Breinigsville,Lehigh,Breinigsville,PA,Northeast
72082,109834.0,Kensett,White,Kensett,AR,South
40730,109835.0,Emlyn,Whitley,Emlyn,KY,South
14219,109836.0,Buffalo,Erie,Buffalo,NY,Northeast
93111,109837.0,Santa Barbara,Santa Barbara,Santa Barbara,CA,West
8027,109838.0,Gibbstown,Gloucester,Gibbstown,NJ,Northeast
20118,109839.0,Middleburg,Loudoun,Middleburg,VA,South
83701,109840.0,Boise,Ada,Boise,ID,West
36613,109841.0,Eight Mile,Mobile,Eight Mile,AL,South
70166,109842.0,New Orleans,Orleans,New Orleans,LA,South
87302,109843.0,Gallup,McKinley,Gallup,NM,West
33122,109844.0,Miami,Miami-Dade,Miami,FL,South
92326,2208.0,Crest Park,San Bernardino,Crest Park,CA,West
78350,109845.0,Dinero,Live Oak,Dinero,TX,South
33034,109846.0,Homestead,Miami-Dade,Homestead,FL,South
45131,109847.0,Higginsport,Brown,Higginsport,OH,Midwest
77511,109848.0,Alvin,Brazoria,Alvin,TX,South
78643,109849.0,Llano,Llano,Llano,TX,South
75977,109850.0,Wiergate,Newton,Wiergate,TX,South
12262,109851.0,Albany,Albany,Albany,NY,Northeast
74571,109852.0,Talihina,Le Flore,Talihina,OK,South
21656,109853.0,Price,Queen Anne's,Price,MD,South
21640,109854.0,Henderson,Caroline,Henderson,MD,South
25275,109855.0,Sandyville,Jackson,Sandyville,WV,South
98222,109856.0,Blakely Island,San Juan,Blakely Island,WA,West
4105,109857.0,Falmouth,Cumberland,Falmouth,ME,Northeast
96096,109858.0,Whitmore,Shasta,Whitmore,CA,West
56296,109859.0,Wheaton,Traverse,Wheaton,MN,Midwest
44135,109860.0,Cleveland,Cuyahoga,Cleveland,OH,Midwest
60047,109861.0,Lake Zurich,Lake,Lake Zurich,IL,Midwest
67230,109862.0,Wichita,Sedgwick,Wichita,KS,Midwest
7853,109863.0,Long Valley,Morris,Long Valley,NJ,Northeast
41368,109864.0,Saint Helens,Lee,Saint Helens,KY,South
52353,109865.0,Washington,Washington,Washington,IA,Midwest
29202,109866.0,Columbia,Richland,Columbia,SC,South
85641,109867.0,Vail,Pima,Vail,AZ,West
19015,46406.0,Brookhaven,Delaware,Brookhaven,PA,Northeast
39746,109868.0,Hamilton,Monroe,Hamilton,MS,South
58361,109869.0,Pekin,Nelson,Pekin,ND,Midwest
83352,109870.0,Shoshone,Lincoln,Shoshone,ID,West
45264,109871.0,Cincinnati,Hamilton,Cincinnati,OH,Midwest
17361,109872.0,Shrewsbury,York,Shrewsbury,PA,Northeast
86342,109873.0,Lake Montezuma,Yavapai,Lake Montezuma,AZ,West
76068,109874.0,Mineral Wells,Palo Pinto,Mineral Wells,TX,South
49058,109875.0,Hastings,Barry,Hastings,MI,Midwest
64701,109876.0,Harrisonville,Cass,Harrisonville,MO,Midwest
65689,109877.0,Cabool,Texas,Cabool,MO,Midwest
68116,109878.0,Omaha,Douglas,Omaha,NE,Midwest
95835,109879.0,Sacramento,Sacramento,Sacramento,CA,West
23092,109880.0,Locust Hill,Middlesex,Locust Hill,VA,South
56138,109881.0,Hills,Rock,Hills,MN,Midwest
6010,109882.0,Bristol,Hartford,Bristol,CT,Northeast
73743,109883.0,Hillsdale,Garfield,Hillsdale,OK,South
85912,109884.0,White Mountain Lake,Navajo,White Mountain Lake,AZ,West
76203,109885.0,Denton,Denton,Denton,TX,South
18502,109886.0,Scranton,Lackawanna,Scranton,PA,Northeast
20404,109887.0,Washington,District of Columbia,Washington,DC,South
96849,109888.0,Honolulu,Honolulu,Honolulu,HI,West
28163,109889.0,Stanfield,Stanly,Stanfield,NC,South
46151,109890.0,Martinsville,Morgan,Martinsville,IN,Midwest
72009,109891.0,Balch,Balch,Balch,AR,South
49642,109892.0,Idlewild,Lake,Idlewild,MI,Midwest
20355,109893.0,Washington,Washington,Washington,DC,South
18401,56967.0,Aldenville,Wayne,Aldenville,PA,Northeast
8520,109894.0,Hightstown,Mercer,Hightstown,NJ,Northeast
57274,109895.0,Webster,Day,Webster,SD,Midwest
73488,109896.0,Tussy,Carter,Tussy,OK,South
80294,109897.0,Denver,Denver,Denver,CO,West
32822,109898.0,Orlando,Orange,Orlando,FL,South
19420,109899.0,Arcola,Montgomery,Arcola,PA,Northeast
20437,109900.0,Washington,District of Columbia,Washington,DC,South
74835,109901.0,Clearview,Clearview,Clearview,OK,South
84404,109902.0,Ogden,Weber,Ogden,UT,West
17982,109903.0,Tuscarora,Schuylkill,Tuscarora,PA,Northeast
52583,109904.0,Promise City,Wayne,Promise City,IA,Midwest
76266,109905.0,Sanger,Denton,Sanger,TX,South
52033,109906.0,Cascade,Dubuque,Cascade,IA,Midwest
46764,109907.0,Larwill,Whitley,Larwill,IN,Midwest
77968,109908.0,Inez,Victoria,Inez,TX,South
85017,47884.0,Phoenix,Maricopa,Phoenix,AZ,West
94598,109909.0,Walnut Creek,Contra Costa,Walnut Creek,CA,West
45068,109910.0,Waynesville,Warren,Waynesville,OH,Midwest
30023,109911.0,Alpharetta,Fulton,Alpharetta,GA,South
23927,109912.0,Clarksville,Mecklenburg,Clarksville,VA,South
51449,109913.0,Lake City,Calhoun,Lake City,IA,Midwest
99029,109914.0,Reardan,Spokane,Reardan,WA,West
5838,109915.0,East Saint Johnsbury,Caledonia,East Saint Johnsbury,VT,Northeast
28688,109916.0,Turnersburg,Iredell,Turnersburg,NC,South
13627,109917.0,Deer River,Lewis,Deer River,NY,Northeast
72936,109918.0,Greenwood,Sebastian,Greenwood,AR,South
39355,109919.0,Quitman,Clarke,Quitman,MS,South
68756,109920.0,Neligh,Antelope,Neligh,NE,Midwest
46943,109921.0,Laketon,Wabash,Laketon,IN,Midwest
58255,109922.0,Maida,Cavalier,Maida,ND,Midwest
29661,109923.0,Marietta,Greenville,Marietta,SC,South
49318,109924.0,Casnovia,Muskegon,Casnovia,MI,Midwest
65746,109925.0,Seymour,Webster,Seymour,MO,Midwest
5061,38279.0,Randolph Center,Orange,Randolph Center,VT,Northeast
62971,109926.0,Oraville,Jackson,Oraville,IL,Midwest
88114,109927.0,Crossroads,Lea,Crossroads,NM,West
70543,17422.0,Iota,Acadia,Iota,LA,South
91737,109928.0,Rancho Cucamonga,San Bernardino,Rancho Cucamonga,CA,West
71334,41528.0,Ferriday,Concordia,Ferriday,LA,South
4083,109929.0,Springvale,York,Springvale,ME,Northeast
28580,109930.0,Snow Hill,Greene,Snow Hill,NC,South
59934,109931.0,Trego,Lincoln,Trego,MT,West
39483,109932.0,Foxworth,Marion,Foxworth,MS,South
7881,109933.0,Wallpack Center,Sussex,Wallpack Center,NJ,Northeast
10272,109934.0,New York City,New York,New York City,NY,Northeast
17885,109935.0,Weikert,Union,Weikert,PA,Northeast
70755,109936.0,Livonia,Pointe Coupee,Livonia,LA,South
57068,109937.0,Valley Springs,Minnehaha,Valley Springs,SD,Midwest
92551,109938.0,Moreno Valley,Riverside,Moreno Valley,CA,West
43150,109939.0,Rushville,Fairfield,Rushville,OH,Midwest
85001,109940.0,Phoenix,Maricopa,Phoenix,AZ,West
63334,109941.0,Bowling Green,Pike,Bowling Green,MO,Midwest
92514,109942.0,Riverside,Riverside,Riverside,CA,West
60181,109943.0,Villa Park,DuPage,Villa Park,IL,Midwest
8061,109944.0,Mount Royal,Gloucester,Mount Royal,NJ,Northeast
55570,109945.0,Maple Plain,Hennepin,Maple Plain,MN,Midwest
29672,12837.0,Seneca,Oconee,Seneca,SC,South
43462,109946.0,Rudolph,Wood,Rudolph,OH,Midwest
15605,57552.0,Greensburg,Westmoreland,Greensburg,PA,Northeast
16691,109947.0,Wells Tannery,Fulton,Wells Tannery,PA,Northeast
78141,109948.0,Nordheim,DeWitt,Nordheim,TX,South
85932,109949.0,Nutrioso,Apache,Nutrioso,AZ,West
12017,109950.0,Austerlitz,Columbia,Austerlitz,NY,Northeast
36079,109951.0,Troy,Pike,Troy,AL,South
20585,109952.0,Washington,District of Columbia,Washington,DC,South
29453,109953.0,Jamestown,Berkeley,Jamestown,SC,South
65244,109954.0,Clifton Hill,Randolph,Clifton Hill,MO,Midwest
96010,109955.0,Big Bar,Trinity,Big Bar,CA,West
95698,109956.0,Zamora,Yolo,Zamora,CA,West
58385,109957.0,Wolford,Pierce,Wolford,ND,Midwest
12477,109958.0,Saugerties,Ulster,Saugerties,NY,Northeast
28357,109959.0,Lumber Bridge,Robeson,Lumber Bridge,NC,South
26801,109960.0,Baker,Hardy,Baker,WV,South
33883,109961.0,Winter Haven,Polk,Winter Haven,FL,South
18018,109962.0,Bethlehem,Northampton,Bethlehem,PA,Northeast
1063,4068.0,Northampton,Hampshire,Northampton,MA,Northeast
4097,109963.0,North Yarmouth,Cumberland,North Yarmouth,ME,Northeast
60290,109964.0,Chicago,Chicago,Chicago,IL,Midwest
27942,12614.0,Harrellsville,Hertford,Harrellsville,NC,South
83840,109965.0,Kootenai,Bonner,Kootenai,ID,West
4225,109966.0,Dryden,Franklin,Dryden,ME,Northeast
21635,109967.0,Galena,Kent,Galena,MD,South
81239,109968.0,Parlin,Gunnison,Parlin,CO,West
72209,109969.0,Little Rock,Pulaski,Little Rock,AR,South
13684,109970.0,Russell,St. Lawrence,Russell,NY,Northeast
1830,109971.0,Haverhill,Essex,Haverhill,MA,Northeast
95648,109972.0,Lincoln,Placer,Lincoln,CA,West
81124,109973.0,Capulin,Conejos,Capulin,CO,West
19403,58083.0,Norristown,Montgomery,Norristown,PA,Northeast
8602,109974.0,Trenton,Mercer,Trenton,NJ,Northeast
93110,109975.0,Santa Barbara,Santa Barbara,Santa Barbara,CA,West
25114,109976.0,Jeffrey,Boone,Jeffrey,WV,South
27376,109977.0,West End,Moore,West End,NC,South
78391,109978.0,Tynan,Bee,Tynan,TX,South
65203,109979.0,Columbia,Boone,Columbia,MO,Midwest
24460,109980.0,Millboro,Bath,Millboro,VA,South
33469,109981.0,Jupiter,Palm Beach,Jupiter,FL,South
40844,9855.0,Hoskinston,Leslie,Hoskinston,KY,South
48744,109982.0,Mayville,Tuscola,Mayville,MI,Midwest
24832,109983.0,English,McDowell,English,WV,South
69154,109984.0,Oshkosh,Garden,Oshkosh,NE,Midwest
65339,109985.0,Malta Bend,Saline,Malta Bend,MO,Midwest
2196,3791.0,Boston,Suffolk,Boston,MA,Northeast
47235,23204.0,Freetown,Jackson,Freetown,IN,Midwest
53057,109986.0,Mount Calvary,Fond du Lac,Mount Calvary,WI,Midwest
78765,109987.0,Austin,Travis,Austin,TX,South
31099,8343.0,Warner Robins,Houston,Warner Robins,GA,South
71281,109988.0,Swartz,Ouachita,Swartz,LA,South
15030,109989.0,Creighton,Allegheny,Creighton,PA,Northeast
71247,3828.0,Hodge,Jackson,Hodge,LA,South
58325,109990.0,Churchs Ferry,Ramsey,Churchs Ferry,ND,Midwest
90840,109991.0,Long Beach,Los Angeles,Long Beach,CA,West
54763,109992.0,Ridgeland,Dunn,Ridgeland,WI,Midwest
75754,109993.0,Ben Wheeler,Van Zandt,Ben Wheeler,TX,South
56621,109994.0,Bagley,Clearwater,Bagley,MN,Midwest
23014,109995.0,Beaumont,Goochland,Beaumont,VA,South
72079,109996.0,Jefferson,Jefferson,Jefferson,AR,South
36118,27517.0,Montgomery,Montgomery,Montgomery,AL,South
98812,109997.0,Brewster,Okanogan,Brewster,WA,West
63036,109998.0,French Village,St. Francois,French Village,MO,Midwest
70068,109999.0,La Place,St. John the Baptist,La Place,LA,South
6726,110000.0,Waterbury,New Haven,Waterbury,CT,Northeast
33955,110001.0,Punta Gorda,Charlotte,Punta Gorda,FL,South
23899,110002.0,Claremont,Surry,Claremont,VA,South
72386,56346.0,Tyronza,Poinsett,Tyronza,AR,South
62011,110003.0,Bingham,Fayette,Bingham,IL,Midwest
52210,110004.0,Brandon,Buchanan,Brandon,IA,Midwest
68068,110005.0,Washington,Washington,Washington,NE,Midwest
95046,110006.0,San Martin,Santa Clara,San Martin,CA,West
52411,27115.0,Cedar Rapids,Linn,Cedar Rapids,IA,Midwest
45217,110007.0,Cincinnati,Hamilton,Cincinnati,OH,Midwest
46772,110008.0,Monroe,Adams,Monroe,IN,Midwest
17778,110009.0,Westport,Clinton,Westport,PA,Northeast
71423,110010.0,Dry Prong,Grant,Dry Prong,LA,South
88042,110011.0,Hillsboro,Sierra,Hillsboro,NM,West
39562,110012.0,Moss Point,Jackson,Moss Point,MS,South
7003,110013.0,Bloomfield,Essex,Bloomfield,NJ,Northeast
72655,110014.0,Mount Judea,Newton,Mount Judea,AR,South
90716,110015.0,Hawaiian Gardens,Los Angeles,Hawaiian Gardens,CA,West
13214,110016.0,Syracuse,Onondaga,Syracuse,NY,Northeast
99630,110017.0,Mekoryuk,Bethel (CA),Mekoryuk,AK,West
39140,110018.0,Newhebron,Lawrence,Newhebron,MS,South
71063,110019.0,Pelican,De Soto,Pelican,LA,South
60105,110020.0,Bensenville,DuPage,Bensenville,IL,Midwest
79380,110021.0,Whitharral,Hockley,Whitharral,TX,South
33975,110022.0,Labelle,Hendry,Labelle,FL,South
80474,110023.0,Rollinsville,Gilpin,Rollinsville,CO,West
24477,110024.0,Stuarts Draft,Augusta,Stuarts Draft,VA,South
61925,110025.0,Dalton City,Moultrie,Dalton City,IL,Midwest
48811,110026.0,Carson City,Montcalm,Carson City,MI,Midwest
95321,110027.0,Groveland,Tuolumne,Groveland,CA,West
46234,110028.0,Indianapolis,Marion,Indianapolis,IN,Midwest
25239,23299.0,Cottageville,Jackson,Cottageville,WV,South
4640,38635.0,Hancock,Hancock,Hancock,ME,Northeast
76841,110029.0,Fort Mc Kavett,Menard,Fort Mc Kavett,TX,South
3580,110030.0,Franconia,Grafton,Franconia,NH,Northeast
49201,48851.0,Jackson,Jackson,Jackson,MI,Midwest
70391,54237.0,Paincourtville,Assumption,Paincourtville,LA,South
4984,110031.0,Temple,Franklin,Temple,ME,Northeast
15005,110032.0,Baden,Beaver,Baden,PA,Northeast
85754,110033.0,Tucson,Pima,Tucson,AZ,West
32294,110034.0,Jacksonville,Jacksonville,Jacksonville,FL,South
32712,110035.0,Apopka,Orange,Apopka,FL,South
24736,110036.0,Matoaka,Mercer,Matoaka,WV,South
72107,110037.0,Menifee,Conway,Menifee,AR,South
7189,110038.0,Newark,Essex,Newark,NJ,Northeast
29648,110039.0,Greenwood,Greenwood,Greenwood,SC,South
10174,110040.0,New York City,New York,New York City,NY,Northeast
47346,110041.0,Hagerstown,Wayne,Hagerstown,IN,Midwest
16239,110042.0,Marienville,Forest,Marienville,PA,Northeast
62446,110043.0,Mount Erie,Wayne,Mount Erie,IL,Midwest
20705,110044.0,Beltsville,Prince George's,Beltsville,MD,South
50138,110045.0,Knoxville,Marion,Knoxville,IA,Midwest
76205,110046.0,Denton,Denton,Denton,TX,South
52057,110047.0,Manchester,Delaware,Manchester,IA,Midwest
83637,110048.0,Lowman,Boise,Lowman,ID,West
20120,110049.0,Centreville,Fairfax,Centreville,VA,South
85087,110050.0,New River,Maricopa,New River,AZ,West
3833,110051.0,Exeter,Rockingham,Exeter,NH,Northeast
56536,110052.0,Felton,Clay,Felton,MN,Midwest
54602,48380.0,La Crosse,La Crosse,La Crosse,WI,Midwest
62248,110053.0,Hecker,Monroe,Hecker,IL,Midwest
4415,110054.0,Brownville Junction,Piscataquis,Brownville Junction,ME,Northeast
15776,110055.0,Sprankle Mills,Jefferson,Sprankle Mills,PA,Northeast
99704,110056.0,Clear,Denali,Clear,AK,West
59531,110057.0,Joplin,Liberty,Joplin,MT,West
52646,110058.0,Oakville,Louisa,Oakville,IA,Midwest
68116,110059.0,Omaha,Douglas,Omaha,NE,Midwest
47635,110060.0,Rockport,Spencer,Rockport,IN,Midwest
6263,110061.0,Rogers,Windham,Rogers,CT,Northeast
92415,110062.0,San Bernardino,San Bernardino,San Bernardino,CA,West
78043,110063.0,Laredo,Webb,Laredo,TX,South
67202,110064.0,Wichita,Sedgwick,Wichita,KS,Midwest
17501,110065.0,Akron,Lancaster,Akron,PA,Northeast
93923,110066.0,Carmel,Monterey,Carmel,CA,West
75710,110067.0,Tyler,Smith,Tyler,TX,South
50170,110068.0,Monroe,Jasper,Monroe,IA,Midwest
38318,110069.0,Buena Vista,Carroll,Buena Vista,TN,South
55083,37418.0,Stillwater,Washington,Stillwater,MN,Midwest
58549,110070.0,Kintyre,Emmons,Kintyre,ND,Midwest
21921,110071.0,Elkton,Cecil,Elkton,MD,South
13154,110072.0,South Butler,Wayne,South Butler,NY,Northeast
45315,110073.0,Clayton,Montgomery,Clayton,OH,Midwest
22037,110074.0,Fairfax,Fairfax,Fairfax,VA,South
91701,110075.0,Rancho Cucamonga,San Bernardino,Rancho Cucamonga,CA,West
81657,110076.0,Vail,Eagle,Vail,CO,West
32234,110077.0,Jacksonville,Duval,Jacksonville,FL,South
26101,110078.0,Parkersburg,Wood,Parkersburg,WV,South
98220,110079.0,Acme,Whatcom,Acme,WA,West
38107,110080.0,Memphis,Shelby,Memphis,TN,South
20193,110081.0,Reston,Fairfax,Reston,VA,South
49263,110082.0,Norvell,Jackson,Norvell,MI,Midwest
72628,110083.0,Deer,Newton,Deer,AR,South
60098,110084.0,Woodstock,McHenry,Woodstock,IL,Midwest
48835,110085.0,Fowler,Clinton,Fowler,MI,Midwest
1107,110086.0,Springfield,Hampden,Springfield,MA,Northeast
76889,110087.0,Whon,Whon,Whon,TX,South
67001,110088.0,Andale,Sedgwick,Andale,KS,Midwest
98467,110089.0,University Place,Pierce,University Place,WA,West
1034,110090.0,Granville,Hampden,Granville,MA,Northeast
94123,4914.0,San Francisco,San Francisco,San Francisco,CA,West
95448,110091.0,Healdsburg,Sonoma,Healdsburg,CA,West
99744,110092.0,Anderson,Denali,Anderson,AK,West
56629,110093.0,Birchdale,Koochiching,Birchdale,MN,Midwest
3590,110094.0,North Stratford,Coos,North Stratford,NH,Northeast
69367,38693.0,Whitney,Dawes,Whitney,NE,Midwest
30340,110095.0,Atlanta,DeKalb,Atlanta,GA,South
73045,31290.0,Harrah,Oklahoma,Harrah,OK,South
22947,3604.0,Keswick,Albemarle,Keswick,VA,South
20047,110096.0,Washington,District of Columbia,Washington,DC,South
50006,110097.0,Alden,Hardin,Alden,IA,Midwest
80832,110098.0,Ramah,El Paso,Ramah,CO,West
52353,45849.0,Washington,Washington,Washington,IA,Midwest
19507,110099.0,Bethel,Berks,Bethel,PA,Northeast
15679,110100.0,Ruffs Dale,Westmoreland,Ruffs Dale,PA,Northeast
24736,110101.0,Matoaka,Mercer,Matoaka,WV,South
46164,110102.0,Nineveh,Johnson,Nineveh,IN,Midwest
17845,110103.0,Millmont,Union,Millmont,PA,Northeast
1784,110104.0,Woodville,Middlesex,Woodville,MA,Northeast
43571,110105.0,Whitehouse,Lucas,Whitehouse,OH,Midwest
20059,110106.0,Washington,District of Columbia,Washington,DC,South
10625,110107.0,White Plains,Westchester,White Plains,NY,Northeast
20637,110108.0,Hughesville,Charles,Hughesville,MD,South
12958,34274.0,Mooers,Clinton,Mooers,NY,Northeast
12424,110109.0,East Jewett,Greene,East Jewett,NY,Northeast
48288,110110.0,Detroit,Wayne,Detroit,MI,Midwest
3276,110111.0,Tilton,Belknap,Tilton,NH,Northeast
32667,110112.0,Micanopy,Alachua,Micanopy,FL,South
40108,110113.0,Brandenburg,Meade,Brandenburg,KY,South
20047,110114.0,Washington,District of Columbia,Washington,DC,South
31825,110115.0,Richland,Stewart,Richland,GA,South
31745,110116.0,Donalsonville,Seminole,Donalsonville,GA,South
80046,110117.0,Aurora,Arapahoe,Aurora,CO,West
27235,110118.0,Colfax,Guilford,Colfax,NC,South
53501,110119.0,Afton,Rock,Afton,WI,Midwest
30215,110120.0,Fayetteville,Fayette,Fayetteville,GA,South
10258,110121.0,New York City,New York,New York City,NY,Northeast
99604,110122.0,Hooper Bay,Wade Hampton (CA),Hooper Bay,AK,West
53130,110123.0,Hales Corners,Milwaukee,Hales Corners,WI,Midwest
64455,110124.0,Graham,Nodaway,Graham,MO,Midwest
12523,110125.0,Elizaville,Columbia,Elizaville,NY,Northeast
75448,49412.0,Klondike,Delta,Klondike,TX,South
92078,110126.0,San Marcos,San Diego,San Marcos,CA,West
85221,37293.0,Bapchule,Pinal,Bapchule,AZ,West
38563,110127.0,Gordonsville,Smith,Gordonsville,TN,South
63118,10598.0,Saint Louis,St. Louis (city),Saint Louis,MO,Midwest
10271,110128.0,New York City,New York,New York City,NY,Northeast
12950,110129.0,Lewis,Essex,Lewis,NY,Northeast
75766,110130.0,Jacksonville,Cherokee,Jacksonville,TX,South
41368,110131.0,Saint Helens,Lee,Saint Helens,KY,South
40372,110132.0,Salvisa,Mercer,Salvisa,KY,South
53574,110133.0,New Glarus,Green,New Glarus,WI,Midwest
59854,110134.0,Ovando,Powell,Ovando,MT,West
22833,110135.0,Lacey Spring,Rockingham,Lacey Spring,VA,South
78731,110136.0,Austin,Travis,Austin,TX,South
16374,110137.0,Kennerdell,Venango,Kennerdell,PA,Northeast
67023,110138.0,Cambridge,Cowley,Cambridge,KS,Midwest
57719,110139.0,Box Elder,Pennington,Box Elder,SD,Midwest
66872,110140.0,White City,Morris,White City,KS,Midwest
48723,17571.0,Caro,Tuscola,Caro,MI,Midwest
81075,110141.0,Stonington,Stonington,Stonington,CO,West
50628,110142.0,Elma,Howard,Elma,IA,Midwest
63471,110143.0,Taylor,Marion,Taylor,MO,Midwest
65324,110144.0,Climax Springs,Camden,Climax Springs,MO,Midwest
83423,110145.0,Dubois,Clark,Dubois,ID,West
88351,110146.0,Tinnie,Lincoln,Tinnie,NM,West
71643,110147.0,Gould,Lincoln,Gould,AR,South
64465,110148.0,Lathrop,Clinton,Lathrop,MO,Midwest
61361,110149.0,Sheffield,Bureau,Sheffield,IL,Midwest
77296,110150.0,Houston,Houston,Houston,TX,South
39162,110151.0,Satartia,Yazoo,Satartia,MS,South
78557,110152.0,Hidalgo,Hidalgo,Hidalgo,TX,South
88567,110153.0,El Paso,El Paso,El Paso,TX,South
97055,35038.0,Sandy,Clackamas,Sandy,OR,West
50510,110154.0,Albert City,Buena Vista,Albert City,IA,Midwest
47841,110155.0,Clay City,Clay,Clay City,IN,Midwest
48900,110156.0,Lansing,Lansing,Lansing,MI,Midwest
56239,110157.0,Ghent,Lyon,Ghent,MN,Midwest
56672,110158.0,Remer,Cass,Remer,MN,Midwest
95044,32765.0,Redwood Estates,Santa Clara,Redwood Estates,CA,West
10940,110159.0,Middletown,Orange,Middletown,NY,Northeast
82930,1319.0,Evanston,Uinta,Evanston,WY,West
37757,110160.0,Jacksboro,Campbell,Jacksboro,TN,South
91804,110161.0,Alhambra,Los Angeles,Alhambra,CA,West
15095,29459.0,Warrendale,Allegheny,Warrendale,PA,Northeast
57003,4908.0,Baltic,Minnehaha,Baltic,SD,Midwest
73523,110162.0,Altus Afb,Jackson,Altus Afb,OK,South
49618,110163.0,Boon,Wexford,Boon,MI,Midwest
33936,110164.0,Lehigh Acres,Lee,Lehigh Acres,FL,South
33437,110165.0,Boynton Beach,Palm Beach,Boynton Beach,FL,South
6443,110166.0,Madison,New Haven,Madison,CT,Northeast
35768,110167.0,Scottsboro,Jackson,Scottsboro,AL,South
52336,110168.0,Springville,Linn,Springville,IA,Midwest
55403,110169.0,Minneapolis,Hennepin,Minneapolis,MN,Midwest
72119,110170.0,North Little Rock,Pulaski,North Little Rock,AR,South
